timestamp
1742312577.9369323
1742312577.9384713
1742312577.940528
1742312577.9427638
1742312577.944718
1742312577.94694
1742312577.9488556
1742312577.9507024
1742312577.9525151
1742312577.9546678
1742312577.9566438
1742312577.9584055
1742312577.9606519
1742312577.9625094
1742312577.9645104
1742312577.9664547
1742312577.9684894
1742312577.9704695
1742312577.972472
1742312577.9744923
1742312577.9764068
1742312577.9786112
1742312577.9804866
1742312577.9826684
1742312577.9844887
1742312577.986633
1742312577.988791
1742312577.9906182
1742312577.992923
1742312577.9947054
1742312577.9968371
1742312577.9985006
1742312578.0006306
1742312578.0025098
1742312578.004634
1742312578.0065198
1742312578.008727
1742312578.01065
1742312578.0125926
1742312578.0146322
1742312578.0167453
1742312578.0186257
1742312578.0207746
1742312578.022679
1742312578.0246315
1742312578.0268075
1742312578.0286632
1742312578.0306447
1742312578.0327973
1742312578.0346878
1742312578.0367293
1742312578.0387456
1742312578.0407948
1742312578.0426824
1742312578.044727
1742312578.046632
1742312578.0484235
1742312578.0506303
1742312578.0525467
1742312578.0549147
1742312578.0568259
1742312578.058472
1742312578.0606124
1742312578.062547
1742312578.0646813
1742312578.06646
1742312578.0685737
1742312578.0704327
1742312578.0735822
1742312578.0750682
1742312578.0771475
1742312578.079111
1742312578.0808954
1742312578.0828037
1742312578.0844662
1742312578.086458
1742312578.0885084
1742312578.0912066
1742312578.0927248
1742312578.095135
1742312578.0971773
1742312578.0988448
1742312578.1005297
1742312578.1025062
1742312578.1046603
1742312578.106489
1742312578.1086855
1742312578.1108701
1742312578.112878
1742312578.1149554
1742312578.1166909
1742312578.1187818
1742312578.1207204
1742312578.1225812
1742312578.1247194
1742312578.1266334
1742312578.1287794
1742312578.130735
1742312578.1326778
1742312578.1348112
1742312578.1367211
1742312578.1387422
1742312578.14084
1742312578.1424778
1742312578.144635
1742312578.1466389
1742312578.1484826
1742312578.1508214
1742312578.1525962
1742312578.1548276
1742312578.1567123
1742312578.1586013
1742312578.1609535
1742312578.1627722
1742312578.1648796
1742312578.1666207
1742312578.1684468
1742312578.17088
1742312578.1724644
1742312578.174478
1742312578.1764848
1742312578.1792524
1742312578.1810436
1742312578.1836529
1742312578.1855555
1742312578.1879907
1742312578.188547
1742312578.190976
1742312578.1924565
1742312578.1947439
1742312578.1968367
1742312578.1984692
1742312578.2012665
1742312578.2025983
1742312578.2046638
1742312578.2079787
1742312578.2085707
1742312578.210933
1742312578.2125049
1742312578.214927
1742312578.216684
1742312578.2189167
1742312578.2211103
1742312578.2225535
1742312578.225329
1742312578.2267807
1742312578.2285507
1742312578.2308674
1742312578.232535
1742312578.2349186
1742312578.236666
1742312578.2384627
1742312578.2411084
1742312578.2426643
1742312578.2451875
1742312578.2472982
1742312578.248762
1742312578.2505631
1742312578.2548304
1742312578.2565117
1742312578.2581322
1742312578.2596624
1742312578.2609942
1742312578.2624855
1742312578.2649004
1742312578.266514
1742312578.2690005
1742312578.2707303
1742312578.2728388
1742312578.2750611
1742312578.2769253
1742312578.2791553
1742312578.281083
1742312578.282585
1742312578.2849758
1742312578.2866411
1742312578.2889557
1742312578.2909415
1742312578.292795
1742312578.2953656
1742312578.29779
1742312578.2991915
1742312578.300983
1742312578.3025224
1742312578.3047898
1742312578.3070672
1742312578.3090997
1742312578.3122969
1742312578.313104
1742312578.3158338
1742312578.3182943
1742312578.3199856
1742312578.3212924
1742312578.3225965
1742312578.3248532
