timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_vel_x,angular_vel_y,angular_vel_z,linear_acc_x,linear_acc_y,linear_acc_z
1742312578.0268075,-0.95657337,0.0026933295,-0.0068638227,0.29139864,-0.026631609,-0.031957928,-0.0053263213,-0.050278235,-0.17357962,9.5971575
1742312578.0286632,-0.95657593,0.002705802,-0.0068612923,0.29139,-0.033023193,-0.029827401,0.010652643,-0.050278235,-0.17357962,9.5971575
1742312578.0306447,-0.95657504,0.0027147345,-0.0068648034,0.2913926,-0.02450108,-0.026631609,-0.009587379,-0.110133275,-0.1340753,9.441534
1742312578.0327973,-0.95657355,0.002721973,-0.006860743,0.29139763,-0.028762136,-0.018109493,0.0,-0.110133275,-0.1340753,9.441534
1742312578.0346878,-0.95657545,0.0027213385,-0.0068606837,0.29139155,-0.012783172,-0.023435814,0.0053263213,-0.05865794,-0.17836803,9.519346
1742312578.0367293,-0.956574,0.0027171404,-0.0068615545,0.29139617,-0.009587379,-0.0149137005,-0.015978964,-0.05865794,-0.17836803,9.519346
1742312578.0387456,-0.95657426,0.0027164568,-0.0068640755,0.2913952,-0.013848436,-0.0149137005,-0.0042610574,-0.05865794,-0.17836803,9.519346
1742312578.0407948,-0.95657605,0.0027134602,-0.0068578734,0.29138955,-0.008522115,-0.030892665,0.006391586,0.019153614,-0.1604115,9.516952
1742312578.0426824,-0.95657694,0.0027085328,-0.006845163,0.2913869,-0.013848436,-0.031957928,-0.0010652643,0.019153614,-0.1604115,9.516952
1742312578.044727,-0.95657617,0.0027108248,-0.0068432973,0.29138944,-0.006391586,-0.025566343,-0.010652643,-0.03232172,-0.1364695,9.519346
1742312578.046632,-0.95657706,0.002713209,-0.0068482175,0.2913865,-0.025566343,-0.01704423,0.0042610574,-0.03232172,-0.1364695,9.519346
1742312578.0484235,-0.9565791,0.0027248499,-0.006842645,0.2913798,-0.023435814,-0.028762136,0.011717907,-0.03232172,-0.1364695,9.519346
1742312578.0506303,-0.9565817,0.0027242866,-0.006846096,0.29137123,-0.012783172,-0.011717907,0.0010652643,-0.0023942017,-0.15801731,9.540894
1742312578.0525467,-0.95658183,0.0027265395,-0.006845729,0.29137075,-0.013848436,-0.01704423,0.006391586,-0.0023942017,-0.15801731,9.540894
1742312578.0549147,-0.956581,0.002739689,-0.00684411,0.2913733,-0.038349517,-0.01704423,-0.0042610574,-0.01316811,-0.09696517,9.552865
1742312578.0568259,-0.95658296,0.0027564908,-0.00684816,0.2913668,-0.030892665,-0.009587379,0.010652643,-0.01316811,-0.09696517,9.552865
1742312578.058472,-0.956587,0.0027578666,-0.006854825,0.29135314,-0.02237055,-0.009587379,0.009587379,-0.01316811,-0.09696517,9.552865
1742312578.0606124,-0.95659,0.002754886,-0.006856236,0.29134348,-0.010652643,-0.01704423,0.008522115,-0.027533319,-0.20231004,9.481039
1742312578.062547,-0.9565932,0.0027534205,-0.006855375,0.2913328,-0.020240022,-0.018109493,0.0074568503,-0.027533319,-0.20231004,9.481039
1742312578.0646813,-0.9565942,0.0027562457,-0.006862695,0.29132935,-0.02450108,-0.0053263213,0.0042610574,-0.027533319,-0.20231004,9.481039
1742312578.06646,-0.9565953,0.0027536398,-0.006849709,0.2913262,-0.008522115,-0.029827401,-0.012783172,0.025139118,-0.16519992,9.545682
1742312578.0685737,-0.95659465,0.002753049,-0.006851916,0.2913283,-0.025566343,-0.018109493,-0.0042610574,0.025139118,-0.16519992,9.545682
1742312578.0704327,-0.9565954,0.0027564457,-0.0068509495,0.2913258,-0.013848436,-0.006391586,0.0,-0.01316811,-0.22984336,9.609129
1742312578.0735822,-0.95659643,0.0027550822,-0.0068535963,0.2913223,-0.010652643,-0.009587379,0.0042610574,-0.01316811,-0.22984336,9.609129
1742312578.0750682,-0.9566008,0.0027544706,-0.006865587,0.29130772,-0.01704423,-0.0074568503,0.0149137005,-0.034715924,-0.23343466,9.399636
1742312578.0771475,-0.95660484,0.0027527113,-0.006867295,0.29129452,-0.0042610574,-0.013848436,0.009587379,-0.034715924,-0.23343466,9.399636
1742312578.079111,-0.9566042,0.0027467366,-0.006877621,0.29129618,-0.0149137005,-0.0074568503,-0.0042610574,-0.034715924,-0.23343466,9.399636
1742312578.0808954,-0.95660514,0.002742851,-0.0068768137,0.29129314,-0.0042610574,-0.026631609,-0.0053263213,0.031124622,-0.1316811,9.548077
1742312578.0828037,-0.956604,0.0027417948,-0.006869358,0.2912972,-0.010652643,-0.026631609,-0.011717907,0.031124622,-0.1316811,9.548077
1742312578.0844662,-0.9566037,0.0027373289,-0.00687641,0.29129833,-0.012783172,-0.008522115,-0.0010652643,-0.021547815,-0.22505496,9.611523
1742312578.086458,-0.9566045,0.002739435,-0.006884495,0.2912954,-0.02450108,-0.01704423,0.0010652643,-0.021547815,-0.22505496,9.611523
1742312578.0885084,-0.956604,0.0027463066,-0.006877342,0.2912969,-0.029827401,-0.023435814,-0.0021305287,-0.021547815,-0.22505496,9.611523
1742312578.0912066,-0.95660466,0.002748095,-0.0068923812,0.29129454,-0.019174758,-0.0074568503,0.0,-0.09696517,-0.17956513,9.434352
1742312578.0927248,-0.95660603,0.0027529176,-0.006893657,0.29129001,-0.021305285,-0.013848436,0.003195793,-0.09696517,-0.17956513,9.434352
1742312578.095135,-0.9566046,0.0027529916,-0.006890187,0.2912946,-0.010652643,-0.02237055,-0.0053263213,-0.01436521,-0.19871874,9.544485
1742312578.0971773,-0.9566046,0.0027493087,-0.0068931724,0.29129466,0.003195793,-0.019174758,-0.003195793,-0.01436521,-0.19871874,9.544485
1742312578.0988448,-0.9566018,0.0027503693,-0.006892648,0.29130387,-0.015978964,-0.019174758,-0.02237055,-0.01436521,-0.19871874,9.544485
1742312578.1005297,-0.95660007,0.0027386479,-0.006886928,0.29130995,-0.0010652643,-0.013848436,-0.009587379,-0.009576807,-0.2765303,9.5385
1742312578.1025062,-0.956598,0.002733912,-0.006892154,0.29131666,-0.008522115,-0.0074568503,-0.010652643,-0.009576807,-0.2765303,9.5385
1742312578.1046603,-0.9565985,0.0027349622,-0.0068992204,0.29131475,-0.01704423,-0.012783172,-0.0021305287,-0.03232172,-0.22146365,9.504981
1742312578.106489,-0.95659715,0.0027256124,-0.006896382,0.29131934,-0.009587379,-0.025566343,-0.0053263213,-0.03232172,-0.22146365,9.504981
1742312578.1086855,-0.9565949,0.0027203169,-0.0068947687,0.291327,-0.0149137005,-0.010652643,-0.0149137005,-0.03232172,-0.22146365,9.504981
1742312578.1108701,-0.9565902,0.0027084332,-0.0068806116,0.29134268,0.0053263213,-0.025566343,-0.027696872,-0.073023155,-0.11731588,9.536105
1742312578.112878,-0.95658946,0.0027019875,-0.0068896245,0.29134485,-0.009587379,-0.013848436,-0.006391586,-0.073023155,-0.11731588,9.536105
1742312578.1149554,-0.95658773,0.0027011049,-0.006888688,0.29135048,-0.012783172,-0.018109493,-0.010652643,-0.04309563,-0.18674773,9.519346
1742312578.1166909,-0.9565871,0.0027052995,-0.006887661,0.29135302,-0.02450108,-0.015978964,0.0010652643,-0.04309563,-0.18674773,9.519346
1742312578.1187818,-0.9565874,0.0027051284,-0.0068864604,0.29135203,-0.020240022,-0.013848436,-0.0042610574,-0.04309563,-0.18674773,9.519346
1742312578.1207204,-0.95658886,0.002708064,-0.0068842787,0.2913469,-0.018109493,-0.028762136,0.0074568503,-0.12210429,-0.18315643,9.544485
1742312578.1225812,-0.9565854,0.0027095557,-0.0068755783,0.29135856,-0.0053263213,-0.028762136,-0.013848436,-0.12210429,-0.18315643,9.544485
1742312578.1247194,-0.9565856,0.0027101925,-0.006874434,0.29135805,-0.0149137005,-0.021305285,-0.0021305287,-0.12210429,-0.18315643,9.544485
1742312578.1266334,-0.9565862,0.0027111513,-0.006875636,0.2913561,-0.011717907,-0.013848436,-0.006391586,-0.061052144,-0.076614454,9.51336
1742312578.1287794,-0.95658386,0.0027126337,-0.006873622,0.29136372,-0.02237055,-0.023435814,-0.018109493,0.02873042,-0.16879122,9.548077
1742312578.130735,-0.9565822,0.0027066655,-0.0068689734,0.2913693,-0.023435814,-0.020240022,-0.011717907,0.02873042,-0.16879122,9.548077
1742312578.1326778,-0.95658046,0.00270322,-0.006870896,0.29137495,-0.011717907,-0.018109493,-0.013848436,0.02873042,-0.16879122,9.548077
1742312578.1348112,-0.9565799,0.0027054108,-0.006861652,0.29137692,-0.0149137005,-0.026631609,-0.003195793,-0.011971008,-0.14724341,9.532514
1742312578.1367211,-0.9565839,0.002713736,-0.006861663,0.2913637,-0.020240022,-0.02450108,0.0053263213,-0.011971008,-0.14724341,9.532514
1742312578.1387422,-0.9565868,0.0027191488,-0.0068545155,0.29135448,-0.0149137005,-0.030892665,0.008522115,0.025139118,-0.11492168,9.528923
1742312578.14084,-0.956587,0.0027186677,-0.0068441536,0.2913539,-0.009587379,-0.01704423,-0.0042610574,0.025139118,-0.11492168,9.528923
1742312578.1424778,-0.9565884,0.002712516,-0.006844775,0.29134938,0.0,-0.019174758,0.006391586,0.025139118,-0.11492168,9.528923
1742312578.144635,-0.95658857,0.0027136481,-0.0068268636,0.2913492,-0.012783172,-0.030892665,-0.003195793,0.01436521,-0.1412579,9.504981
1742312578.1466389,-0.9565895,0.0027196393,-0.006838815,0.2913458,-0.029827401,-0.021305285,0.0,0.01436521,-0.1412579,9.504981
1742312578.1484826,-0.95659137,0.0027158174,-0.0068338905,0.2913397,-0.011717907,-0.020240022,0.0053263213,-0.02873042,-0.19273324,9.51336
1742312578.1508214,-0.95659626,0.002724345,-0.006844133,0.29132354,-0.027696872,-0.010652643,0.018109493,-0.02873042,-0.19273324,9.51336
1742312578.1525962,-0.95660007,0.0027253767,-0.00684658,0.29131085,-0.008522115,-0.003195793,0.010652643,-0.02873042,-0.19273324,9.51336
1742312578.1548276,-0.9566018,0.0027273956,-0.006856213,0.29130492,-0.019174758,-0.0010652643,0.003195793,0.079008654,-0.10534488,9.391256
1742312578.1567123,-0.95660454,0.002728248,-0.0068434956,0.29129612,-0.013848436,-0.023435814,0.008522115,0.079008654,-0.10534488,9.391256
1742312578.1586013,-0.95660603,0.0027162763,-0.006837744,0.29129153,0.0042610574,-0.023435814,0.0010652643,0.037110128,-0.15562311,9.589975
1742312578.1609535,-0.9566068,0.0027188442,-0.006824656,0.29128942,-0.019174758,-0.027696872,-0.006391586,0.037110128,-0.15562311,9.589975
1742312578.1627722,-0.95660555,0.0027246918,-0.0068319445,0.2912931,-0.019174758,-0.0042610574,-0.009587379,0.037110128,-0.15562311,9.589975
1742312578.1648796,-0.9566069,0.0027273563,-0.0068384977,0.29128864,-0.019174758,-0.0149137005,0.003195793,-0.009576807,-0.2837129,9.526528
1742312578.1666207,-0.95660836,0.0027219476,-0.006836612,0.29128408,-0.013848436,-0.02450108,0.006391586,-0.009576807,-0.2837129,9.526528
1742312578.1684468,-0.95660836,0.0027256834,-0.006843661,0.29128373,-0.02237055,-0.010652643,0.0021305287,0.020350715,-0.093373865,9.475053
1742312578.17088,-0.9566089,0.0027273518,-0.006837821,0.29128218,-0.011717907,-0.038349517,-0.0021305287,0.020350715,-0.093373865,9.475053
1742312578.1724644,-0.9566101,0.0027312774,-0.0068399254,0.29127815,-0.01704423,-0.010652643,0.0,0.020350715,-0.093373865,9.475053
1742312578.174478,-0.95661,0.0027267253,-0.0068438496,0.29127827,-0.010652643,-0.012783172,-0.0074568503,0.01436521,-0.15083471,9.659407
1742312578.1764848,-0.95660967,0.0027360772,-0.006845876,0.29127935,-0.021305285,-0.0149137005,-0.0053263213,0.01436521,-0.15083471,9.659407
1742312578.1792524,-0.95661056,0.0027358292,-0.006852342,0.29127643,-0.013848436,-0.015978964,-0.0010652643,-0.04070143,-0.25378537,9.503783
1742312578.1810436,-0.9566081,0.002740837,-0.0068554687,0.29128414,-0.01704423,-0.012783172,-0.008522115,-0.04070143,-0.25378537,9.503783
1742312578.1836529,-0.9566076,0.0027411939,-0.006858559,0.29128572,-0.011717907,-0.0149137005,-0.012783172,-0.04070143,-0.25378537,9.503783
1742312578.1855555,-0.9566067,0.0027379554,-0.0068551376,0.2912888,-0.006391586,-0.019174758,-0.012783172,-0.049081136,-0.17118542,9.528923
1742312578.1879907,-0.9566065,0.002740405,-0.0068547474,0.29128933,-0.019174758,-0.019174758,-0.006391586,-0.049081136,-0.17118542,9.528923
1742312578.188547,-0.9566043,0.002729572,-0.006864788,0.2912966,-0.0053263213,-0.008522115,-0.013848436,-0.025139118,-0.18914193,9.576807
1742312578.190976,-0.9566025,0.00272633,-0.0068682525,0.2913023,-0.011717907,-0.012783172,-0.0053263213,-0.025139118,-0.18914193,9.576807
1742312578.1924565,-0.9565994,0.002729542,-0.006866938,0.29131252,-0.0149137005,-0.02450108,-0.008522115,-0.025139118,-0.18914193,9.576807
1742312578.1947439,-0.9565983,0.0027297665,-0.0068665203,0.2913161,-0.012783172,-0.021305285,-0.0053263213,-0.038307227,-0.19752164,9.532514
1742312578.1968367,-0.95659816,0.0027248384,-0.0068789264,0.29131627,-0.013848436,-0.013848436,-0.0021305287,-0.038307227,-0.19752164,9.532514
1742312578.1984692,-0.9565973,0.0027235271,-0.0068750745,0.29131934,-0.009587379,-0.02450108,-0.009587379,-0.1316811,-0.1412579,9.469068
1742312578.2012665,-0.9565956,0.0027328604,-0.006862398,0.2913253,-0.02450108,-0.029827401,-0.010652643,-0.1316811,-0.1412579,9.469068
1742312578.2025983,-0.9565923,0.002733177,-0.0068622753,0.29133606,-0.013848436,-0.021305285,-0.012783172,-0.1316811,-0.1412579,9.469068
1742312578.2046638,-0.95659035,0.0027313307,-0.006848747,0.29134253,-0.011717907,-0.03515372,-0.008522115,-0.049081136,-0.1376666,9.563639
1742312578.2079787,-0.9565875,0.00273656,-0.006853584,0.2913518,-0.02450108,-0.013848436,-0.0074568503,-0.049081136,-0.1376666,9.563639
1742312578.2085707,-0.95658696,0.0027358134,-0.0068523735,0.29135382,-0.012783172,-0.020240022,-0.0074568503,-0.044292733,-0.16759412,9.510966
1742312578.210933,-0.9565833,0.0027431564,-0.0068319924,0.29136586,-0.01704423,-0.040480044,-0.0149137005,-0.044292733,-0.16759412,9.510966
1742312578.2125049,-0.95658386,0.0027472016,-0.0068316786,0.29136434,-0.02237055,-0.021305285,0.0,-0.044292733,-0.16759412,9.510966
1742312578.214927,-0.9565842,0.002752764,-0.0068262876,0.29136327,-0.02237055,-0.031957928,-0.0010652643,-0.088585466,-0.1376666,9.537302
1742312578.216684,-0.9565826,0.002746402,-0.0068248855,0.2913684,-0.012783172,-0.021305285,-0.006391586,-0.088585466,-0.1376666,9.537302
1742312578.2189167,-0.9565851,0.0027493148,-0.0068278224,0.2913603,-0.01704423,-0.020240022,0.0042610574,-0.005985504,-0.1412579,9.514558
1742312578.2211103,-0.9565856,0.0027469695,-0.006834981,0.29135835,-0.0149137005,-0.010652643,-0.0042610574,-0.005985504,-0.1412579,9.514558
1742312578.2225535,-0.95658547,0.0027441536,-0.006836169,0.29135892,-0.011717907,-0.021305285,-0.0074568503,0.035913024,-0.12689269,9.509769
1742312578.225329,-0.95658606,0.0027478642,-0.0068284883,0.2913573,-0.0149137005,-0.030892665,-0.0053263213,0.035913024,-0.12689269,9.509769
1742312578.2267807,-0.95658743,0.0027528433,-0.006823774,0.29135275,-0.008522115,-0.02237055,0.0021305287,0.035913024,-0.12689269,9.509769
1742312578.2285507,-0.95658743,0.0027632546,-0.006837322,0.2913524,-0.03728425,-0.0074568503,-0.0053263213,-0.015562311,-0.107739076,9.5732155
1742312578.2308674,-0.9565911,0.0027656604,-0.006833772,0.29134017,-0.021305285,-0.0149137005,0.003195793,-0.015562311,-0.107739076,9.5732155
1742312578.232535,-0.9565927,0.0027704835,-0.00683155,0.2913351,-0.023435814,-0.02450108,0.0074568503,0.037110128,-0.1376666,9.5385
1742312578.2349186,-0.95659214,0.0027762426,-0.0068306304,0.29133666,-0.021305285,-0.021305285,-0.010652643,0.037110128,-0.1376666,9.5385
1742312578.236666,-0.9565916,0.0027781997,-0.0068295016,0.2913387,-0.018109493,-0.028762136,-0.0053263213,0.037110128,-0.1376666,9.5385
1742312578.2384627,-0.9565931,0.0027808358,-0.0068428195,0.2913333,-0.021305285,-0.0053263213,0.006391586,-0.07062895,-0.1388637,9.572019
1742312578.2411084,-0.9565948,0.0027711398,-0.0068702428,0.29132703,-0.0042610574,-0.0021305287,0.003195793,-0.07062895,-0.1388637,9.572019
1742312578.2426643,-0.9565966,0.0027679421,-0.0068673813,0.2913214,-0.0074568503,-0.021305285,0.008522115,0.023942016,-0.19393034,9.472659
1742312578.2451875,-0.95659953,0.0027642434,-0.006873457,0.29131183,-0.0053263213,-0.0074568503,0.0021305287,0.023942016,-0.19393034,9.472659
1742312578.2472982,-0.9566005,0.002766283,-0.006877696,0.29130834,-0.02237055,-0.015978964,-0.003195793,0.023942016,-0.19393034,9.472659
1742312578.248762,-0.9566024,0.0027759536,-0.0068662167,0.29130214,-0.01704423,-0.031957928,-0.008522115,0.06703765,-0.16160862,9.593566
1742312578.2505631,-0.95660394,0.0027699878,-0.0068658567,0.2912971,-0.011717907,-0.020240022,0.0010652643,0.06703765,-0.16160862,9.593566
1742312578.2548304,-0.95660394,0.002768147,-0.006872132,0.29129723,-0.01704423,-0.013848436,0.0,-0.01436521,-0.19632454,9.519346
1742312578.2565117,-0.9566058,0.0027585914,-0.006870096,0.29129118,-0.012783172,-0.018109493,0.0021305287,-0.01436521,-0.19632454,9.519346
1742312578.2581322,-0.95660686,0.0027556503,-0.006873099,0.29128766,-0.010652643,-0.009587379,0.0042610574,-0.01436521,-0.19632454,9.519346
1742312578.2596624,-0.9566073,0.0027601428,-0.0068578436,0.29128653,-0.006391586,-0.03515372,-0.0042610574,-0.04189853,-0.18315643,9.421184
1742312578.2609942,-0.9566074,0.0027561085,-0.006852414,0.2912865,-0.012783172,-0.019174758,0.0042610574,-0.04189853,-0.18315643,9.421184
1742312578.2624855,-0.9566081,0.0027600713,-0.0068517583,0.291284,-0.0149137005,-0.023435814,0.0,0.021547815,-0.1316811,9.562442
1742312578.2649004,-0.9566063,0.002761785,-0.0068540685,0.29128966,-0.012783172,-0.019174758,-0.008522115,0.021547815,-0.1316811,9.562442
1742312578.266514,-0.9566057,0.002760843,-0.0068555106,0.29129174,-0.019174758,-0.018109493,-0.003195793,0.021547815,-0.1316811,9.562442
1742312578.2690005,-0.9566053,0.0027621577,-0.0068498133,0.29129323,-0.013848436,-0.028762136,-0.006391586,-0.011971008,-0.2777274,9.581595
1742312578.2707303,-0.9566052,0.002755757,-0.006846963,0.29129377,-0.020240022,-0.023435814,0.006391586,-0.011971008,-0.2777274,9.581595
1742312578.2728388,-0.95660555,0.002750259,-0.00685948,0.29129243,-0.006391586,-0.006391586,-0.0021305287,-0.062249243,-0.20829555,9.38168
1742312578.2750611,-0.95660347,0.0027467045,-0.0068582282,0.29129907,-0.0074568503,-0.023435814,-0.012783172,-0.062249243,-0.20829555,9.38168
1742312578.2769253,-0.95660347,0.0027407468,-0.0068503944,0.29129955,-0.0021305287,-0.03408846,-0.0042610574,-0.062249243,-0.20829555,9.38168
1742312578.2791553,-0.9566039,0.0027343351,-0.006856874,0.29129812,-0.0074568503,-0.006391586,-0.0042610574,0.0023942017,-0.20709845,9.556456
1742312578.281083,-0.95660114,0.002729873,-0.006862242,0.2913069,-0.02450108,-0.011717907,-0.0021305287,0.0023942017,-0.20709845,9.556456
1742312578.282585,-0.95660096,0.0027287782,-0.0068532,0.29130784,-0.006391586,-0.03408846,-0.0053263213,-0.011971008,-0.25857377,9.489418
1742312578.2849758,-0.956599,0.0027302871,-0.0068617887,0.2913141,-0.012783172,-0.006391586,-0.009587379,-0.011971008,-0.25857377,9.489418
1742312578.2866411,-0.9565973,0.0027309991,-0.006866237,0.29131928,-0.020240022,-0.011717907,-0.012783172,-0.011971008,-0.25857377,9.489418
1742312578.2889557,-0.9565964,0.0027192777,-0.0068620043,0.29132283,-0.0021305287,-0.020240022,0.003195793,-0.044292733,-0.19991584,9.469068
1742312578.2909415,-0.956595,0.0027197327,-0.0068704886,0.29132703,-0.02450108,0.0,0.0,-0.044292733,-0.19991584,9.469068
1742312578.292795,-0.95659125,0.002712062,-0.006859229,0.2913397,-0.0010652643,-0.025566343,-0.0149137005,-0.06703765,-0.11492168,9.520543
1742312578.2953656,-0.9565899,0.0027075252,-0.006854768,0.29134426,-0.0021305287,-0.027696872,-0.003195793,-0.06703765,-0.11492168,9.520543
1742312578.29779,-0.9565856,0.0027186838,-0.0068511674,0.29135856,-0.018109493,-0.027696872,-0.015978964,-0.05626374,-0.16400282,9.616311
1742312578.2991915,-0.9565844,0.0027240266,-0.006856078,0.29136217,-0.027696872,-0.011717907,-0.010652643,-0.05626374,-0.16400282,9.616311
