timestamp,contact_1,contact_2,contact_3,contact_4
1742312578.3538535,1,1,1,1
1742312578.355822,1,1,1,1
1742312578.3578196,1,1,1,1
1742312578.3598235,1,1,1,1
1742312578.3618171,1,1,1,1
1742312578.3638256,1,1,1,1
1742312578.3658967,1,1,1,1
1742312578.3678129,1,1,1,1
1742312578.3698528,1,1,1,1
1742312578.371818,1,1,1,1
1742312578.3738282,1,1,1,1
1742312578.3758543,1,1,1,1
1742312578.3778124,1,1,1,1
1742312578.3798504,1,1,1,1
1742312578.3818126,1,1,1,1
1742312578.383806,1,1,1,1
1742312578.3858526,1,1,1,1
1742312578.387812,1,1,1,1
1742312578.389968,1,1,1,1
1742312578.3918283,1,1,1,1
1742312578.3938246,1,1,1,1
1742312578.3958216,1,1,1,1
1742312578.3978279,1,1,1,1
1742312578.3998404,1,1,1,1
1742312578.4018512,1,1,1,1
1742312578.4038396,1,1,1,1
1742312578.4058247,1,1,1,1
1742312578.4078326,1,1,1,1
1742312578.4098356,1,1,1,1
1742312578.4118145,1,1,1,1
1742312578.4138246,1,1,1,1
1742312578.4158154,1,1,1,1
1742312578.4178405,1,1,1,1
1742312578.4198112,1,1,1,1
1742312578.421837,1,1,1,1
1742312578.4238155,1,1,1,1
1742312578.425818,1,1,1,1
1742312578.4278166,1,1,1,1
1742312578.4298382,1,1,1,1
1742312578.4318817,1,1,1,1
1742312578.4338562,1,1,1,1
1742312578.435839,1,1,1,1
1742312578.437824,1,1,1,1
1742312578.4398859,1,1,1,1
1742312578.4418283,1,1,1,1
1742312578.443818,1,1,1,1
1742312578.445816,1,1,1,1
1742312578.4478283,1,1,1,1
1742312578.4498842,1,1,1,1
1742312578.4518194,1,1,1,1
1742312578.4538221,1,1,1,1
1742312578.45616,1,1,1,1
1742312578.4578314,1,1,1,1
1742312578.459893,1,1,1,1
1742312578.4618292,1,1,1,1
1742312578.4638226,1,1,1,1
1742312578.4658544,1,1,1,1
1742312578.4678257,1,1,1,1
1742312578.4698265,1,1,1,1
1742312578.471811,1,1,1,1
1742312578.4738135,1,1,1,1
1742312578.4758203,1,1,1,1
1742312578.477832,1,1,1,1
1742312578.4798253,1,1,1,1
1742312578.481851,1,1,1,1
1742312578.483825,1,1,1,1
1742312578.4858313,1,1,1,1
1742312578.4878335,1,1,1,1
1742312578.4899821,1,1,1,1
1742312578.4918709,1,1,1,1
1742312578.4938478,1,1,1,1
1742312578.495855,1,1,1,1
1742312578.4979393,1,1,1,1
1742312578.499966,1,1,1,1
1742312578.50189,1,1,1,1
1742312578.5038471,1,1,1,1
1742312578.5058556,1,1,1,1
1742312578.5079424,1,1,1,1
1742312578.5098462,1,1,1,1
1742312578.5118248,1,1,1,1
1742312578.5138304,1,1,1,1
1742312578.5158174,1,1,1,1
1742312578.5178921,1,1,1,1
1742312578.519849,1,1,1,1
1742312578.5219288,1,1,1,1
1742312578.5238798,1,1,1,1
1742312578.5258403,1,1,1,1
1742312578.5278413,1,1,1,1
1742312578.5299795,1,1,1,1
1742312578.5318098,1,1,1,1
1742312578.533831,1,1,1,1
1742312578.5358064,1,1,1,1
1742312578.5378196,1,1,1,1
1742312578.539929,1,1,1,1
1742312578.5420609,1,1,1,1
1742312578.543849,1,1,1,1
1742312578.5458236,1,1,1,1
1742312578.5479004,1,1,1,1
1742312578.5498345,1,1,1,1
1742312578.5518355,1,1,1,1
1742312578.5538228,1,1,1,1
1742312578.555815,1,1,1,1
1742312578.5578287,1,1,1,1
1742312578.5598195,1,1,1,1
1742312578.5618093,1,1,1,1
1742312578.5638194,1,1,1,1
1742312578.565832,1,1,1,1
1742312578.5678365,1,1,1,1
1742312578.569825,1,1,1,1
1742312578.5718396,1,1,1,1
1742312578.5738254,1,1,1,1
1742312578.5758266,1,1,1,1
1742312578.5778365,1,1,1,1
1742312578.5799274,1,1,1,1
1742312578.5818222,1,1,1,1
1742312578.5838122,1,1,1,1
1742312578.5858183,1,1,1,1
1742312578.588111,1,1,1,1
1742312578.5902898,1,1,1,1
1742312578.5918176,1,1,1,1
1742312578.5938232,1,1,1,1
1742312578.595821,1,1,1,1
1742312578.5978472,1,1,1,1
1742312578.5998678,1,1,1,1
1742312578.601828,1,1,1,1
1742312578.6038098,1,1,1,1
1742312578.6058135,1,1,1,1
1742312578.6078224,1,1,1,1
1742312578.609817,1,1,1,1
1742312578.611803,1,1,1,1
1742312578.613813,1,1,1,1
1742312578.6158202,1,1,1,1
1742312578.617837,1,1,1,1
1742312578.6198146,1,1,1,1
1742312578.6219003,1,1,1,1
1742312578.623862,1,1,1,1
1742312578.625828,1,1,1,1
1742312578.6278327,1,1,1,1
1742312578.6299243,1,1,1,1
1742312578.6318557,1,1,1,1
1742312578.6338098,1,1,1,1
1742312578.6358073,1,1,1,1
1742312578.6378224,1,1,1,1
1742312578.6398182,1,1,1,1
1742312578.6418078,1,1,1,1
1742312578.643812,1,1,1,1
1742312578.6458209,1,1,1,1
1742312578.6478398,1,1,1,1
1742312578.6498468,1,1,1,1
1742312578.6518176,1,1,1,1
1742312578.6538088,1,1,1,1
1742312578.6558142,1,1,1,1
1742312578.6578848,1,1,1,1
1742312578.6598508,1,1,1,1
1742312578.661891,1,1,1,1
1742312578.6639073,1,1,1,1
1742312578.6658385,1,1,1,1
1742312578.667832,1,1,1,1
1742312578.6698544,1,1,1,1
1742312578.671828,1,1,1,1
1742312578.673816,1,1,1,1
1742312578.6758292,1,1,1,1
1742312578.6778343,1,1,1,1
1742312578.6799035,1,1,1,1
1742312578.6818485,1,1,1,1
1742312578.6838355,1,1,1,1
1742312578.685823,1,1,1,1
1742312578.6878421,1,1,1,1
1742312578.6898386,1,1,1,1
1742312578.6918285,1,1,1,1
1742312578.6942914,1,1,1,1
1742312578.6958203,1,1,1,1
1742312578.6978948,1,1,1,1
1742312578.7001088,1,1,1,1
1742312578.7018137,1,1,1,1
1742312578.7038324,1,1,1,1
1742312578.7058258,1,1,1,1
1742312578.7078059,1,1,1,1
1742312578.7100368,1,1,1,1
1742312578.7117996,1,1,1,1
1742312578.7138772,1,1,1,1
1742312578.7158244,1,1,1,1
1742312578.7253976,1,1,1,1
1742312578.72559,1,1,1,1
1742312578.7257395,1,1,1,1
1742312578.725934,1,1,1,1
1742312578.7260177,1,1,1,1
1742312578.7278585,1,1,1,1
1742312578.7298481,1,1,1,1
1742312578.7318761,1,1,1,1
1742312578.7338808,1,1,1,1
1742312578.7358398,1,1,1,1
1742312578.7378242,1,1,1,1
1742312578.7398708,1,1,1,1
1742312578.7418232,1,1,1,1
1742312578.7438285,1,1,1,1
1742312578.7458208,1,1,1,1
1742312578.747855,1,1,1,1
1742312578.749847,1,1,1,1
1742312578.751825,1,1,1,1
1742312578.753832,1,0,0,1
1742312578.7558303,1,0,0,1
1742312578.757827,1,0,0,1
1742312578.7598279,1,0,0,1
1742312578.76183,1,0,0,1
1742312578.7638462,1,0,0,1
1742312578.7658381,1,0,0,1
1742312578.7678409,1,0,0,1
1742312578.7698267,1,0,0,1
1742312578.7718384,1,0,0,1
1742312578.7738523,1,0,0,1
1742312578.775847,1,0,0,1
1742312578.7778409,1,0,0,1
1742312578.779888,1,0,0,1
1742312578.7819426,1,0,0,1
1742312578.783826,1,0,0,1
1742312578.7858372,1,0,0,1
1742312578.7878647,1,0,0,1
1742312578.7898219,1,0,0,1
1742312578.7918828,1,0,0,1
1742312578.79388,1,0,0,1
1742312578.7958448,1,0,0,1
1742312578.797901,1,0,0,1
1742312578.7999563,1,0,0,1
1742312578.8018434,1,0,0,1
1742312578.8038948,1,0,0,1
1742312578.8058932,1,0,0,1
1742312578.8078315,1,0,0,1
1742312578.8098254,1,0,0,1
1742312578.8118243,1,0,0,1
1742312578.8138576,1,0,0,1
1742312578.8158443,1,0,0,1
1742312578.8178844,1,0,0,1
1742312578.8198698,1,0,0,1
1742312578.8218405,1,0,0,1
1742312578.823873,1,0,0,1
1742312578.8258421,1,0,0,1
1742312578.82784,1,0,0,1
1742312578.829897,1,0,0,1
1742312578.8318236,1,0,0,1
1742312578.8338358,1,0,0,1
1742312578.8358552,1,0,0,1
1742312578.8378334,1,0,0,1
1742312578.8398354,1,0,0,1
1742312578.8418362,1,0,0,1
1742312578.8438253,1,0,0,1
1742312578.8458326,1,0,0,1
1742312578.847858,1,0,0,1
1742312578.8498254,1,0,0,1
1742312578.8518772,1,0,0,1
1742312578.8538327,1,0,0,1
1742312578.8558366,1,0,0,1
1742312578.8578324,1,0,0,1
1742312578.859883,1,0,0,1
1742312578.8618522,1,0,0,1
1742312578.8638391,1,0,0,1
1742312578.865834,1,0,0,1
1742312578.8678644,1,0,0,1
1742312578.8698275,1,0,0,1
1742312578.871826,1,0,0,1
1742312578.8738484,1,0,0,1
1742312578.87583,1,0,0,1
1742312578.8778489,1,0,0,1
1742312578.8798945,1,0,0,1
1742312578.881878,1,0,0,1
1742312578.883865,1,0,0,1
1742312578.88583,1,0,0,1
1742312578.8878336,1,0,0,1
1742312578.8899329,1,0,0,1
1742312578.8918397,1,0,0,1
1742312578.893839,1,0,0,1
1742312578.8959022,1,0,0,1
1742312578.8978891,1,0,0,1
1742312578.899846,1,0,0,1
1742312578.9018462,1,0,0,1
1742312578.9038522,1,0,0,1
1742312578.9058795,1,0,0,1
1742312578.9079309,1,0,0,1
1742312578.9098446,1,0,0,1
1742312578.9118536,1,0,0,1
1742312578.9139338,1,0,0,1
1742312578.915825,1,0,0,1
1742312578.9178286,1,0,0,1
1742312578.919803,1,0,0,1
1742312578.9218113,1,0,0,1
1742312578.9238503,1,0,0,1
1742312578.925934,1,0,0,1
1742312578.9278622,1,0,0,1
1742312578.9298496,1,0,0,1
1742312578.9318323,1,0,0,1
1742312578.93384,1,0,0,1
1742312578.9358146,1,0,0,1
1742312578.9378142,1,0,0,1
1742312578.9398391,1,0,0,1
1742312578.9418154,1,0,0,1
1742312578.9438167,1,0,0,1
1742312578.9458373,1,0,0,1
1742312578.9478328,1,0,0,1
1742312578.949835,1,0,0,1
1742312578.9518445,1,0,0,1
1742312578.95383,1,0,0,1
1742312578.955818,1,0,0,1
1742312578.957854,1,0,0,1
1742312578.9598188,1,0,0,1
1742312578.9618325,1,0,0,1
1742312578.9638257,1,0,0,1
1742312578.9658551,1,0,0,1
1742312578.9678257,1,0,0,1
1742312578.9698327,1,0,0,1
1742312578.971858,1,0,0,1
1742312578.9738085,1,1,0,1
1742312578.975826,1,1,0,1
1742312578.9778285,1,1,0,1
1742312578.9798272,1,1,0,1
1742312578.9818356,1,1,0,1
1742312578.9838178,1,1,1,1
1742312578.985875,1,1,1,1
1742312578.9878573,1,1,1,1
1742312578.9898233,1,1,1,1
1742312578.9923623,0,1,1,1
1742312578.9938502,0,1,1,1
1742312578.9958224,0,1,1,0
1742312578.9978576,0,1,1,0
1742312578.999825,0,1,1,0
1742312579.0018463,0,1,1,0
1742312579.0038233,0,1,1,0
1742312579.0058255,0,1,1,0
1742312579.0078208,0,1,1,0
1742312579.009825,0,1,1,0
1742312579.0118208,0,1,1,0
1742312579.0138338,0,1,1,0
1742312579.015834,0,1,1,0
1742312579.017815,0,1,1,0
1742312579.0198107,0,1,1,0
1742312579.0218127,0,1,1,0
1742312579.0238485,0,1,1,0
1742312579.0260506,0,1,1,0
1742312579.027827,0,1,1,0
1742312579.029879,0,1,1,0
1742312579.0318298,0,1,1,0
1742312579.0338366,0,1,1,0
1742312579.0358226,0,1,1,0
1742312579.0378091,0,1,1,0
1742312579.0398169,0,1,1,0
1742312579.041808,0,1,1,0
1742312579.0438101,0,1,1,0
1742312579.0458903,0,1,1,0
1742312579.0478795,0,1,1,0
1742312579.049841,0,1,1,0
1742312579.051856,0,1,1,0
1742312579.053954,0,1,1,0
1742312579.0558188,0,1,1,0
1742312579.0578177,0,1,1,0
1742312579.0598397,0,1,1,0
1742312579.0618243,0,1,1,0
1742312579.0638235,0,1,1,0
1742312579.065837,0,1,1,0
1742312579.067828,0,1,1,0
1742312579.0698202,0,1,1,0
1742312579.0718195,0,1,1,0
1742312579.0738242,0,1,1,0
1742312579.0758317,0,1,1,0
1742312579.0778852,0,1,1,0
1742312579.079874,0,1,1,0
1742312579.081855,0,1,1,0
1742312579.083897,0,1,1,0
1742312579.085827,0,1,1,0
1742312579.0878353,0,1,1,0
1742312579.0898306,0,1,1,0
1742312579.09182,0,1,1,0
1742312579.0938528,0,1,1,0
1742312579.0959566,0,1,1,0
1742312579.0979047,0,1,1,0
1742312579.0999212,0,1,1,0
1742312579.1018708,0,1,1,0
1742312579.1038651,0,1,1,0
1742312579.1058283,0,1,1,0
1742312579.1151972,0,1,1,0
1742312579.1153753,0,1,1,0
1742312579.1155524,0,1,1,0
1742312579.1156974,0,1,1,0
1742312579.115866,0,1,1,0
1742312579.117828,0,1,1,0
1742312579.1199076,0,1,1,0
1742312579.1218472,0,1,1,0
1742312579.1240146,0,1,1,0
1742312579.1258054,0,1,1,0
1742312579.127849,0,1,1,0
1742312579.1298375,0,1,1,0
1742312579.1318367,0,1,1,0
1742312579.1338334,0,1,1,0
1742312579.1369176,0,1,1,0
1742312579.137793,0,1,1,0
1742312579.139836,0,1,1,0
1742312579.14185,0,1,1,0
1742312579.14382,0,1,1,0
1742312579.1458328,0,1,1,0
1742312579.147855,0,1,1,0
1742312579.1498358,0,1,1,0
1742312579.151861,0,1,1,0
1742312579.1538296,0,1,1,0
1742312579.1558278,0,1,1,0
1742312579.157814,0,1,1,0
1742312579.1598172,0,1,1,0
1742312579.1618102,0,1,1,0
1742312579.1638627,0,1,1,0
1742312579.1658247,0,1,1,0
1742312579.1678324,0,1,1,0
1742312579.1698868,0,1,1,0
1742312579.1718392,0,1,1,0
1742312579.173822,0,1,1,0
1742312579.1758347,0,1,1,0
1742312579.17788,0,1,1,0
1742312579.1798606,0,1,1,0
1742312579.1818316,0,1,1,0
1742312579.1838868,0,1,1,0
1742312579.1858954,0,1,1,0
1742312579.1878233,0,1,1,0
1742312579.1898208,0,1,1,0
1742312579.191826,0,1,1,0
1742312579.1938415,0,1,1,0
1742312579.1970015,0,1,1,0
1742312579.1978405,0,1,1,0
1742312579.1998622,0,1,1,0
1742312579.201874,0,1,1,0
1742312579.2038615,0,1,1,0
1742312579.2058387,0,1,1,0
1742312579.2078457,0,1,1,0
1742312579.2098107,0,1,1,0
1742312579.211826,0,1,1,0
1742312579.2138216,0,1,1,0
1742312579.215825,0,1,1,1
1742312579.2178574,0,1,1,1
1742312579.2198503,1,1,1,1
1742312579.221854,1,1,1,1
1742312579.223861,1,1,1,1
1742312579.2258544,1,1,1,1
1742312579.2278426,1,1,1,1
1742312579.2298408,1,1,1,1
1742312579.2318246,1,1,1,1
1742312579.23383,1,0,0,1
1742312579.2358153,1,0,0,1
1742312579.237848,1,0,0,1
1742312579.2398381,1,0,0,1
1742312579.2418308,1,0,0,1
1742312579.2438235,1,0,0,1
1742312579.2458358,1,0,0,1
1742312579.2478411,1,0,0,1
1742312579.249832,1,0,0,1
1742312579.25182,1,0,0,1
1742312579.253922,1,0,0,1
1742312579.2558203,1,0,0,1
1742312579.257834,1,0,0,1
1742312579.259858,1,0,0,1
1742312579.2618523,1,0,0,1
1742312579.2639065,1,0,0,1
1742312579.2658489,1,0,0,1
1742312579.267827,1,0,0,1
1742312579.2698517,1,0,0,1
1742312579.2718415,1,0,0,1
1742312579.2738326,1,0,0,1
1742312579.2758405,1,0,0,1
1742312579.2778442,1,0,0,1
1742312579.279882,1,0,0,1
1742312579.2818515,1,0,0,1
1742312579.2838457,1,0,0,1
1742312579.2858534,1,0,0,1
1742312579.2878273,1,0,0,1
1742312579.2898195,1,0,0,1
1742312579.2918396,1,0,0,1
1742312579.29388,1,0,0,1
1742312579.295882,1,0,0,1
1742312579.2978265,1,0,0,1
1742312579.299822,1,0,0,1
1742312579.3020265,1,0,0,1
1742312579.303842,1,0,0,1
1742312579.3058221,1,0,0,1
1742312579.3078341,1,0,0,1
1742312579.3098392,1,0,0,1
1742312579.3118377,1,0,0,1
1742312579.3138435,1,0,0,1
1742312579.3158317,1,0,0,1
1742312579.3178253,1,0,0,1
1742312579.3198235,1,0,0,1
1742312579.3218246,1,0,0,1
1742312579.3238478,1,0,0,1
1742312579.3258758,1,0,0,1
1742312579.3278484,1,0,0,1
1742312579.3299448,1,0,0,1
1742312579.3318481,1,0,0,1
1742312579.3338866,1,0,0,1
1742312579.335837,1,0,0,1
1742312579.3378286,1,0,0,1
1742312579.3398428,1,0,0,1
1742312579.341828,1,0,0,1
1742312579.3438458,1,0,0,1
1742312579.345832,1,0,0,1
1742312579.347901,1,0,0,1
1742312579.3498557,1,0,0,1
1742312579.3518937,1,0,0,1
1742312579.3538325,1,0,0,1
1742312579.3558216,1,0,0,1
1742312579.3584204,1,0,0,1
1742312579.3603075,1,0,0,1
1742312579.3618495,1,0,0,1
1742312579.363851,1,0,0,1
1742312579.3658564,1,0,0,1
1742312579.3678346,1,0,0,1
1742312579.3698223,1,0,0,1
1742312579.3718355,1,0,0,1
1742312579.373822,1,0,0,1
1742312579.3758342,1,0,0,1
1742312579.3778498,1,0,0,1
1742312579.3798761,1,0,0,1
1742312579.3818946,1,0,0,1
1742312579.3838701,1,0,0,1
1742312579.385913,1,0,0,1
1742312579.387832,1,0,0,1
1742312579.3898172,1,0,0,1
1742312579.3918185,1,0,0,1
1742312579.3938344,1,0,0,1
1742312579.3958204,1,0,0,1
1742312579.3978887,1,0,0,1
1742312579.3998337,1,0,0,1
1742312579.4018452,1,0,0,1
1742312579.4038343,1,0,0,1
1742312579.4058306,1,0,0,1
1742312579.407817,1,0,0,1
1742312579.4098299,1,0,0,1
1742312579.4118161,1,0,0,1
1742312579.4138777,1,0,0,1
1742312579.4158254,1,0,0,1
1742312579.417824,1,0,0,1
1742312579.419941,1,0,0,1
1742312579.4219203,1,0,0,1
1742312579.4238894,1,0,0,1
1742312579.425857,1,0,0,1
1742312579.427887,1,0,0,1
1742312579.4299314,1,0,0,1
1742312579.4318662,1,0,0,1
1742312579.433937,1,0,0,1
1742312579.4358664,1,0,0,1
1742312579.437888,1,0,0,1
1742312579.4398656,1,0,0,1
1742312579.4418943,1,0,0,1
1742312579.4438674,1,0,0,1
1742312579.4458954,1,0,0,1
1742312579.4478703,1,0,0,1
1742312579.4499118,1,0,0,1
1742312579.4518542,1,0,0,1
1742312579.45389,1,1,0,1
1742312579.4558647,1,1,0,1
1742312579.4579477,1,1,0,1
1742312579.4598768,1,1,0,1
1742312579.4619274,1,1,1,1
1742312579.4638758,1,1,1,1
1742312579.4658973,1,1,1,1
1742312579.467874,1,1,1,1
1742312579.469885,1,1,1,1
1742312579.4718401,0,1,1,1
1742312579.4738867,0,1,1,0
1742312579.475841,0,1,1,0
1742312579.477851,0,1,1,0
1742312579.4798756,0,1,1,0
1742312579.4818563,0,1,1,0
1742312579.4838717,0,1,1,0
1742312579.4859455,0,1,1,0
1742312579.4878619,0,1,1,0
1742312579.4899,0,1,1,0
1742312579.4987247,0,1,1,0
1742312579.4989216,0,1,1,0
1742312579.499121,0,1,1,0
1742312579.4992943,0,1,1,0
1742312579.4999027,0,1,1,0
1742312579.5018432,0,1,1,0
1742312579.5038252,0,1,1,0
1742312579.5058901,0,1,1,0
1742312579.507854,0,1,1,0
1742312579.5098271,0,1,1,0
1742312579.5118153,0,1,1,0
1742312579.5138285,0,1,1,0
1742312579.5158105,0,1,1,0
1742312579.5179374,0,1,1,0
1742312579.5198505,0,1,1,0
1742312579.521837,0,1,1,0
1742312579.5239007,0,1,1,0
1742312579.5259187,0,1,1,0
1742312579.5279179,0,1,1,0
1742312579.5298555,0,1,1,0
1742312579.5318246,0,1,1,0
1742312579.5338418,0,1,1,0
1742312579.535858,0,1,1,0
1742312579.537826,0,1,1,0
1742312579.539837,0,1,1,0
1742312579.5418992,0,1,1,0
1742312579.5438447,0,1,1,0
1742312579.545887,0,1,1,0
1742312579.5478542,0,1,1,0
1742312579.549834,0,1,1,0
1742312579.5518346,0,1,1,0
1742312579.553843,0,1,1,0
1742312579.5569293,0,1,1,0
1742312579.5578187,0,1,1,0
1742312579.5598192,0,1,1,0
1742312579.5618334,0,1,1,0
1742312579.563819,0,1,1,0
1742312579.5658243,0,1,1,0
1742312579.5678854,0,1,1,0
1742312579.5698373,0,1,1,0
1742312579.5718205,0,1,1,0
1742312579.5738223,0,1,1,0
1742312579.5758905,0,1,1,0
1742312579.5778184,0,1,1,0
1742312579.5798705,0,1,1,0
1742312579.581841,0,1,1,0
1742312579.5838363,0,1,1,0
1742312579.5858529,0,1,1,0
1742312579.587854,0,1,1,0
1742312579.589843,0,1,1,0
1742312579.591839,0,1,1,0
1742312579.593895,0,1,1,0
1742312579.595844,0,1,1,0
1742312579.597845,0,1,1,0
1742312579.5998259,0,1,1,0
1742312579.6018476,0,1,1,0
1742312579.6038387,0,1,1,0
1742312579.6058447,0,1,1,0
