timestamp,contact_1,contact_2,contact_3,contact_4
1741274305.255792,1,1,1,1
1741274305.2576206,1,1,1,1
1741274305.2597387,1,1,1,1
1741274305.2617347,1,1,1,1
1741274305.2636387,1,1,1,1
1741274305.2656631,1,1,1,1
1741274305.2676437,1,1,1,1
1741274305.2696233,1,1,1,1
1741274305.271637,1,1,1,1
1741274305.2736497,1,1,1,1
1741274305.2756865,1,1,1,1
1741274305.2776182,1,1,1,1
1741274305.279683,1,1,1,1
1741274305.2816143,1,1,1,1
1741274305.2836373,1,1,1,1
1741274305.2856147,1,1,1,1
1741274305.2876356,1,1,1,1
1741274305.2896223,1,1,1,1
1741274305.2916343,1,1,1,1
1741274305.2936738,1,1,1,1
1741274305.2956605,1,1,1,1
1741274305.297614,1,1,1,1
1741274305.2996235,1,1,1,1
1741274305.3016162,1,1,1,1
1741274305.3037412,1,1,1,1
1741274305.3056176,1,1,1,1
1741274305.307752,1,1,1,1
1741274305.309634,1,1,1,1
1741274305.3117633,1,1,1,1
1741274305.31368,1,1,1,1
1741274305.3156784,1,1,1,1
1741274305.317643,1,1,1,1
1741274305.3196304,1,1,1,1
1741274305.3216152,1,1,1,1
1741274305.3236363,1,1,1,1
1741274305.325617,1,1,1,1
1741274305.327609,1,1,1,1
1741274305.3296905,1,1,1,1
1741274305.331614,1,1,1,1
1741274305.333748,1,1,1,1
1741274305.33573,1,1,1,1
1741274305.337631,1,1,1,1
1741274305.339644,1,1,1,1
1741274305.3416348,1,1,1,1
1741274305.3437543,1,1,1,1
1741274305.3456275,1,1,1,1
1741274305.3476377,1,1,1,1
1741274305.349614,1,1,1,1
1741274305.3516374,1,1,1,1
1741274305.3536122,1,1,1,1
1741274305.3556185,1,1,1,1
1741274305.357627,1,1,1,1
1741274305.3596408,1,1,1,1
1741274305.3616226,1,1,1,1
1741274305.3636186,1,1,1,1
1741274305.3656454,1,1,1,1
1741274305.3676152,1,1,1,1
1741274305.3696263,1,1,1,1
1741274305.371614,1,1,1,1
1741274305.3736134,1,1,1,1
1741274305.3756285,1,1,1,1
1741274305.3776278,1,1,1,1
1741274305.379637,1,1,1,1
1741274305.381622,1,1,1,1
1741274305.383607,1,1,1,1
1741274305.38563,1,1,1,1
1741274305.3876145,1,1,1,1
1741274305.3896346,1,1,1,1
1741274305.3916156,1,1,1,1
1741274305.393734,1,1,1,1
1741274305.3956232,1,1,1,1
1741274305.3976293,1,1,1,1
1741274305.3996265,1,1,1,1
1741274305.4016275,1,1,1,1
1741274305.403616,1,1,1,1
1741274305.405639,1,1,1,1
1741274305.4076447,1,1,1,1
1741274305.4096448,1,1,1,1
1741274305.411632,1,1,1,1
1741274305.413625,1,1,1,1
1741274305.41565,1,1,1,1
1741274305.4177237,1,1,1,1
1741274305.4196413,1,1,1,1
1741274305.421637,1,1,1,1
1741274305.4236288,1,1,1,1
1741274305.4256475,1,1,1,1
1741274305.4277434,1,1,1,1
1741274305.4297762,1,1,1,1
1741274305.43176,1,1,1,1
1741274305.433623,1,1,1,1
1741274305.4357402,1,1,1,1
1741274305.437637,1,1,1,1
1741274305.4396217,1,1,1,1
1741274305.4418108,1,1,1,1
1741274305.443617,1,1,1,1
1741274305.445619,1,1,1,1
1741274305.4477186,1,1,1,1
1741274305.4496384,1,1,1,1
1741274305.4516654,1,1,1,1
1741274305.4536316,1,1,1,1
1741274305.455641,1,1,1,1
1741274305.4578078,1,1,1,1
1741274305.459803,1,1,1,1
1741274305.461684,1,1,1,1
1741274305.463746,1,1,1,1
1741274305.4656334,1,1,1,1
1741274305.4677498,1,1,1,1
1741274305.469787,1,1,1,1
1741274305.4716306,1,1,1,1
1741274305.473773,1,1,1,1
1741274305.4756317,1,1,1,1
1741274305.4777954,1,1,1,1
1741274305.479644,1,1,1,1
1741274305.4816215,1,1,1,1
1741274305.48363,1,1,1,1
1741274305.4857037,1,1,1,1
1741274305.48776,1,1,1,1
1741274305.489617,1,1,1,1
1741274305.4916298,1,1,1,1
1741274305.4936454,1,1,1,1
1741274305.495685,1,1,1,1
1741274305.4976823,1,1,1,1
1741274305.4996226,1,1,1,1
1741274305.5017085,1,1,1,1
1741274305.5036252,1,1,1,1
1741274305.5057232,1,1,1,1
1741274305.5077276,1,0,1,1
1741274305.5096326,1,0,1,1
1741274305.5116425,1,0,0,1
1741274305.5137372,1,0,0,1
1741274305.515652,1,0,0,1
1741274305.5178616,1,0,0,1
1741274305.5197506,1,0,0,1
1741274305.521783,1,0,0,1
1741274305.523754,1,0,0,1
1741274305.5256386,1,0,0,1
1741274305.527748,1,0,0,1
1741274305.5297074,1,0,0,1
1741274305.531675,1,0,0,1
1741274305.5336883,1,0,0,1
1741274305.5356638,1,0,0,1
1741274305.537668,1,0,0,1
1741274305.539666,1,0,0,1
1741274305.54169,1,0,0,1
1741274305.5436664,1,0,0,1
1741274305.5457032,1,0,0,1
1741274305.5477962,1,0,0,1
1741274305.549646,1,0,0,1
1741274305.5516372,1,0,0,1
1741274305.5536551,1,0,0,1
1741274305.5556314,1,0,0,1
1741274305.5576544,1,0,0,1
1741274305.5596638,1,0,0,1
1741274305.5616353,1,0,0,1
1741274305.5636318,1,0,0,1
1741274305.5656564,1,0,0,1
1741274305.567644,1,0,0,1
1741274305.569636,1,0,0,1
1741274305.5716388,1,0,0,1
1741274305.5736587,1,0,0,1
1741274305.5756338,1,0,0,1
1741274305.5776618,1,0,0,1
1741274305.5796282,1,0,0,1
1741274305.581636,1,0,0,1
1741274305.5836203,1,0,0,1
1741274305.5856402,1,0,0,1
1741274305.5876243,1,0,0,1
1741274305.5896497,1,0,0,1
1741274305.5916348,1,0,0,1
1741274305.593669,1,0,0,1
1741274305.595637,1,0,0,1
1741274305.597652,1,0,0,1
1741274305.5996292,1,0,0,1
1741274305.60165,1,0,0,1
1741274305.6036408,1,0,0,1
1741274305.6056323,1,0,0,1
1741274305.607633,1,0,0,1
1741274305.6096268,1,0,0,1
1741274305.6116283,1,0,0,1
1741274305.6136231,1,0,0,1
1741274305.6156783,1,0,0,1
1741274305.6176424,1,0,0,1
1741274305.6196475,1,0,0,1
1741274305.6216428,1,0,0,1
1741274305.623644,1,0,0,1
1741274305.6256175,1,0,0,1
1741274305.6276045,1,0,0,1
1741274305.629643,1,0,0,1
1741274305.63287,1,0,0,1
1741274305.6337516,1,0,0,1
1741274305.6356556,1,0,0,1
1741274305.6379232,1,0,0,1
1741274305.6396744,1,0,0,1
1741274305.6416583,1,0,0,1
1741274305.643675,1,0,0,1
1741274305.6470642,1,0,0,1
1741274305.647715,1,0,0,1
1741274305.649651,1,0,0,1
1741274305.651637,1,0,0,1
1741274305.6536603,1,0,0,1
1741274305.655631,1,0,0,1
1741274305.6576483,1,0,0,1
1741274305.659685,1,0,0,1
1741274305.661658,1,0,0,1
1741274305.6636455,1,0,0,1
1741274305.6656852,1,0,0,1
1741274305.6676562,1,0,0,1
1741274305.6696186,1,0,0,1
1741274305.6717384,1,0,0,1
1741274305.67365,1,0,0,1
1741274305.6756222,1,0,0,1
1741274305.6776416,1,0,0,1
1741274305.6796842,1,0,0,1
1741274305.6816404,1,0,0,1
1741274305.683646,1,0,0,1
1741274305.6856372,1,0,0,1
1741274305.6876514,1,0,0,1
1741274305.689727,1,0,0,1
1741274305.6916497,1,0,0,1
1741274305.693669,1,0,0,1
1741274305.695641,1,0,0,1
1741274305.6980472,1,0,0,1
1741274305.6996243,1,0,0,1
1741274305.7016604,1,0,0,1
1741274305.703629,1,0,0,1
1741274305.713203,1,0,0,1
1741274305.713613,1,0,0,1
1741274305.7156663,1,0,0,1
1741274305.7176402,1,0,0,1
1741274305.7196438,1,0,0,1
1741274305.721655,1,0,0,1
1741274305.7237525,1,0,0,1
1741274305.7256427,1,1,0,1
1741274305.7276206,1,1,0,1
1741274305.729628,1,1,1,1
1741274305.7316267,1,1,1,1
1741274305.733637,1,1,1,1
1741274305.7356246,1,1,1,1
1741274305.7377684,1,1,1,1
1741274305.7396605,1,1,1,1
1741274305.741658,1,1,1,1
1741274305.7436385,1,1,1,1
1741274305.7456515,1,1,1,1
1741274305.7476344,1,1,1,1
1741274305.7496457,0,1,1,1
1741274305.751634,0,1,1,0
1741274305.7536564,0,1,1,0
1741274305.7556474,0,1,1,0
1741274305.759072,0,1,1,0
1741274305.759653,0,1,1,0
1741274305.7616465,0,1,1,0
1741274305.7636704,0,1,1,0
1741274305.765626,0,1,1,0
1741274305.767861,0,1,1,0
1741274305.769653,0,1,1,0
1741274305.7718194,0,1,1,0
1741274305.773696,0,1,1,0
1741274305.775963,0,1,1,0
1741274305.778241,0,1,1,0
1741274305.7796795,0,1,1,0
1741274305.781649,0,1,1,0
1741274305.7836373,0,1,1,0
1741274305.785638,0,1,1,0
1741274305.787733,0,1,1,0
1741274305.7896202,0,1,1,0
1741274305.7916296,0,1,1,0
1741274305.7936282,0,1,1,0
1741274305.7972264,0,1,1,0
1741274305.7977462,0,1,1,0
1741274305.799653,0,1,1,0
1741274305.8016334,0,1,1,0
1741274305.8036385,0,1,1,0
1741274305.8057432,0,1,1,0
1741274305.8076346,0,1,1,0
1741274305.8096468,0,1,1,0
1741274305.811677,0,1,1,0
1741274305.8136568,0,1,1,0
1741274305.815667,0,1,1,0
1741274305.817767,0,1,1,0
1741274305.8197768,0,1,1,0
1741274305.8217983,0,1,1,0
1741274305.8237686,0,1,1,0
1741274305.825784,0,1,1,0
1741274305.827671,0,1,1,0
1741274305.829792,0,1,1,0
1741274305.8316455,0,1,1,0
1741274305.8336596,0,1,1,0
1741274305.8356326,0,1,1,0
1741274305.8376498,0,1,1,0
1741274305.8396397,0,1,1,0
1741274305.8421168,0,1,1,0
1741274305.843644,0,1,1,0
1741274305.8457763,0,1,1,0
1741274305.8476443,0,1,1,0
1741274305.8496509,0,1,1,0
1741274305.8517685,0,1,1,0
1741274305.853658,0,1,1,0
1741274305.8556323,0,1,1,0
1741274305.8576293,0,1,1,0
1741274305.859629,0,1,1,0
1741274305.8616405,0,1,1,0
1741274305.863661,0,1,1,0
1741274305.865649,0,1,1,0
1741274305.8679204,0,1,1,0
1741274305.869652,0,1,1,0
1741274305.8716722,0,1,1,0
1741274305.8736408,0,1,1,0
1741274305.8756487,0,1,1,0
1741274305.8776386,0,1,1,0
1741274305.8797758,0,1,1,0
1741274305.8817697,0,1,1,0
1741274305.8836403,0,1,1,0
1741274305.8856452,0,1,1,0
1741274305.8876464,0,1,1,0
1741274305.8896482,0,1,1,0
1741274305.8916268,0,1,1,0
1741274305.893638,0,1,1,0
1741274305.8956692,0,1,1,0
1741274305.897828,0,1,1,0
1741274305.8996727,0,1,1,0
1741274305.9016578,0,1,1,0
1741274305.903659,0,1,1,0
1741274305.9056752,0,1,1,0
1741274305.907746,0,1,1,0
1741274305.9097905,0,1,1,0
1741274305.911651,0,1,1,0
1741274305.9136648,0,1,1,0
1741274305.9156537,0,1,1,0
1741274305.9177537,0,1,1,0
1741274305.9196446,0,1,1,0
1741274305.9216585,0,1,1,0
1741274305.9236388,0,1,1,0
1741274305.9256382,0,1,1,0
1741274305.9276495,0,1,1,0
1741274305.9297545,0,1,1,0
1741274305.931635,0,1,1,0
1741274305.9336216,0,1,1,0
1741274305.935634,0,1,1,0
1741274305.9377418,0,1,1,0
1741274305.9397633,0,1,1,0
1741274305.9417746,0,1,1,0
1741274305.9436448,0,1,1,0
1741274305.9456582,0,1,1,0
1741274305.9476752,0,1,1,0
1741274305.9496474,0,1,1,0
1741274305.9516482,0,1,1,0
1741274305.9536638,0,1,1,0
1741274305.9557018,0,1,1,0
1741274305.9576588,0,1,1,0
1741274305.9596426,0,1,1,0
1741274305.961655,0,1,1,0
1741274305.9636462,0,1,1,0
1741274305.9656458,0,1,1,0
1741274305.9677908,0,1,1,0
1741274305.9696488,0,1,1,0
1741274305.9716818,0,1,1,0
1741274305.9736412,1,1,1,1
1741274305.9756775,1,1,1,1
1741274305.9776783,1,1,1,1
1741274305.9797351,1,1,1,1
1741274305.9816482,1,1,1,1
1741274305.983631,1,1,1,1
1741274305.985763,1,1,1,1
1741274305.9877326,1,1,1,1
1741274305.9897845,1,1,1,1
1741274305.9916592,1,1,1,1
1741274305.993846,1,0,1,1
1741274305.9957137,1,0,1,1
1741274305.998782,1,0,0,1
1741274305.999675,1,0,0,1
1741274306.0016992,1,0,0,1
1741274306.003637,1,0,0,1
1741274306.005664,1,0,0,1
1741274306.007927,1,0,0,1
1741274306.0096846,1,0,0,1
1741274306.0118136,1,0,0,1
1741274306.0137963,1,0,0,1
1741274306.0157018,1,0,0,1
1741274306.0177326,1,0,0,1
1741274306.0196629,1,0,0,1
1741274306.0216596,1,0,0,1
1741274306.0236762,1,0,0,1
1741274306.025651,1,0,0,1
1741274306.0287306,1,0,0,1
1741274306.02977,1,0,0,1
1741274306.03167,1,0,0,1
1741274306.0336905,1,0,0,1
1741274306.035782,1,0,0,1
1741274306.037748,1,0,0,1
1741274306.0396547,1,0,0,1
1741274306.041679,1,0,0,1
1741274306.0439746,1,0,0,1
1741274306.045662,1,0,0,1
1741274306.04786,1,0,0,1
1741274306.0497236,1,0,0,1
1741274306.0516746,1,0,0,1
1741274306.053666,1,0,0,1
1741274306.0556848,1,0,0,1
1741274306.05766,1,0,0,1
1741274306.0596516,1,0,0,1
1741274306.0616522,1,0,0,1
1741274306.0636528,1,0,0,1
1741274306.065666,1,0,0,1
1741274306.0676444,1,0,0,1
1741274306.0696783,1,0,0,1
1741274306.0716548,1,0,0,1
1741274306.07367,1,0,0,1
1741274306.0756402,1,0,0,1
1741274306.0776453,1,0,0,1
1741274306.079806,1,0,0,1
1741274306.081652,1,0,0,1
1741274306.083665,1,0,0,1
1741274306.085647,1,0,0,1
1741274306.089687,1,0,0,1
1741274306.091661,1,0,0,1
1741274306.093646,1,0,0,1
1741274306.0956442,1,0,0,1
1741274306.097679,1,0,0,1
1741274306.0996642,1,0,0,1
1741274306.1016948,1,0,0,1
1741274306.1036494,1,0,0,1
1741274306.1056578,1,0,0,1
1741274306.1078131,1,0,0,1
1741274306.109644,1,0,0,1
1741274306.11165,1,0,0,1
1741274306.1136446,1,0,0,1
1741274306.1156864,1,0,0,1
1741274306.1176765,1,0,0,1
1741274306.119776,1,0,0,1
1741274306.1216946,1,0,0,1
1741274306.123656,1,0,0,1
1741274306.125658,1,0,0,1
1741274306.127654,1,0,0,1
1741274306.1297405,1,0,0,1
1741274306.131645,1,0,0,1
1741274306.133636,1,0,0,1
1741274306.135666,1,0,0,1
1741274306.137742,1,0,0,1
1741274306.1396897,1,0,0,1
1741274306.1416674,1,0,0,1
1741274306.143692,1,0,0,1
1741274306.1456704,1,0,0,1
1741274306.1486924,1,0,0,1
1741274306.149647,1,0,0,1
1741274306.1516562,1,0,0,1
1741274306.1536548,1,0,0,1
1741274306.1556425,1,0,0,1
1741274306.1576445,1,0,0,1
1741274306.159665,1,0,0,1
1741274306.162174,1,0,0,1
1741274306.163671,1,0,0,1
1741274306.1656556,1,0,0,1
1741274306.1677504,1,0,0,1
1741274306.1696615,1,0,0,1
1741274306.171673,1,0,0,1
1741274306.1736605,1,0,0,1
1741274306.175737,1,0,0,1
1741274306.1776805,1,0,0,1
1741274306.1796594,1,0,0,1
1741274306.18168,1,0,0,1
1741274306.1837628,1,0,0,1
1741274306.185671,1,0,0,1
1741274306.187652,1,0,0,1
1741274306.1897888,1,0,0,1
1741274306.19164,1,0,0,1
1741274306.1936593,1,0,0,1
1741274306.1956398,1,1,0,1
1741274306.197772,1,1,0,1
1741274306.1996665,1,1,1,1
1741274306.201677,1,1,0,1
1741274306.2036855,1,1,1,1
1741274306.2056942,1,1,1,1
1741274306.207825,1,1,1,1
1741274306.209648,1,1,1,1
1741274306.2117724,1,1,1,1
1741274306.2136369,1,1,1,1
1741274306.215777,1,1,1,1
1741274306.2177718,1,1,1,1
1741274306.219656,1,1,1,1
1741274306.2216556,1,1,1,1
1741274306.2236898,1,1,1,1
1741274306.226221,1,1,1,1
1741274306.2278528,0,1,1,0
1741274306.230005,0,1,1,0
1741274306.2319207,0,1,1,0
1741274306.233683,0,1,1,0
1741274306.2356756,0,1,1,0
1741274306.238633,0,1,1,0
1741274306.239668,0,1,1,0
1741274306.2416809,0,1,1,0
1741274306.2442348,0,1,1,0
1741274306.2474003,0,1,1,0
1741274306.24766,0,1,1,0
1741274306.2496536,0,1,1,0
1741274306.2516315,0,1,1,0
1741274306.2537644,0,1,1,0
1741274306.255766,0,1,1,0
1741274306.2576425,0,1,1,0
1741274306.2596786,0,1,1,0
1741274306.2617016,0,1,1,0
1741274306.2636683,0,1,1,0
1741274306.265678,0,1,1,0
1741274306.270225,0,1,1,0
1741274306.2716455,0,1,1,0
1741274306.2736435,0,1,1,0
1741274306.2760985,0,1,1,0
1741274306.2776468,0,1,1,0
1741274306.2796488,0,1,1,0
1741274306.2816658,0,1,1,0
1741274306.2836332,0,1,1,0
1741274306.2856395,0,1,1,0
1741274306.2876258,0,1,1,0
1741274306.289674,0,1,1,0
1741274306.2916632,0,1,1,0
1741274306.2938364,0,1,1,0
1741274306.2956944,0,1,1,0
1741274306.2976775,0,1,1,0
1741274306.299659,0,1,1,0
1741274306.3016558,0,1,1,0
1741274306.303797,0,1,1,0
1741274306.305649,0,1,1,0
1741274306.3076642,0,1,1,0
1741274306.3096583,0,1,1,0
1741274306.3116806,0,1,1,0
1741274306.3136914,0,1,1,0
1741274306.315666,0,1,1,0
1741274306.317675,0,1,1,0
1741274306.319654,0,1,1,0
1741274306.3216827,0,1,1,0
1741274306.3236785,0,1,1,0
1741274306.32582,0,1,1,0
1741274306.3276825,0,1,1,0
1741274306.3298116,0,1,1,0
1741274306.3317957,0,1,1,0
1741274306.3336806,0,1,1,0
1741274306.3372498,0,1,1,0
1741274306.3376565,0,1,1,0
1741274306.3397589,0,1,1,0
1741274306.3417711,0,1,1,0
1741274306.3436394,0,1,1,0
1741274306.345782,0,1,1,0
1741274306.3477595,0,1,1,0
1741274306.3497076,0,1,1,0
1741274306.3517926,0,1,1,0
1741274306.353818,0,1,1,0
1741274306.3556736,0,1,1,0
1741274306.3608494,0,1,1,0
1741274306.3616695,0,1,1,0
1741274306.363641,0,1,1,0
1741274306.3656368,0,1,1,0
1741274306.367657,0,1,1,0
1741274306.3696456,0,1,1,0
1741274306.3716702,0,1,1,0
1741274306.3736498,0,1,1,0
1741274306.3758092,0,1,1,0
1741274306.3782415,0,1,1,0
1741274306.379785,0,1,1,0
1741274306.381799,0,1,1,0
1741274306.383654,0,1,1,0
1741274306.385676,0,1,1,0
1741274306.387678,0,1,1,0
1741274306.3896692,0,1,1,0
1741274306.3918474,0,1,1,0
1741274306.3936665,0,1,1,0
1741274306.3956692,0,1,1,0
1741274306.397656,0,1,1,0
1741274306.3996542,0,1,1,0
1741274306.401657,0,1,1,0
1741274306.4036722,0,1,1,0
1741274306.405655,0,1,1,0
1741274306.407663,0,1,1,0
1741274306.409658,0,1,1,0
1741274306.4116688,0,1,1,0
1741274306.4136784,0,1,1,0
1741274306.415668,0,1,1,0
1741274306.4176896,0,1,1,0
1741274306.4196708,0,1,1,0
1741274306.4216628,0,1,1,0
1741274306.423762,0,1,1,0
1741274306.425657,0,1,1,0
1741274306.427662,0,1,1,0
1741274306.429804,0,1,1,0
1741274306.431657,0,1,1,0
1741274306.433677,0,1,1,0
1741274306.435665,0,1,1,0
1741274306.4376645,0,1,1,0
1741274306.439654,0,1,1,0
1741274306.4416733,0,1,1,1
1741274306.443666,0,1,1,1
1741274306.445676,0,1,1,1
1741274306.4476583,0,1,1,1
1741274306.449653,1,1,1,1
1741274306.4516616,1,1,1,1
1741274306.4536402,1,1,1,1
1741274306.4556556,1,1,1,1
1741274306.457815,1,1,1,1
1741274306.4598138,1,1,1,1
1741274306.461801,1,1,1,1
1741274306.4638312,1,1,1,1
1741274306.465703,1,1,1,1
1741274306.467824,1,0,1,1
1741274306.469809,1,0,0,1
1741274306.4718025,1,0,0,1
1741274306.4738145,1,0,0,1
1741274306.475776,1,0,0,1
1741274306.4799876,1,0,0,1
1741274306.4818487,1,0,0,1
1741274306.483704,1,0,0,1
1741274306.48569,1,0,0,1
1741274306.487682,1,0,0,1
1741274306.4896977,1,0,0,1
1741274306.491815,1,0,0,1
1741274306.4936922,1,0,0,1
1741274306.495678,1,0,0,1
1741274306.4976542,1,0,0,1
1741274306.499692,1,0,0,1
1741274306.5016778,1,0,0,1
1741274306.5036664,1,0,0,1
1741274306.505693,1,0,0,1
1741274306.5076804,1,0,0,1
1741274306.5096686,1,0,0,1
1741274306.5116796,1,0,0,1
1741274306.5137105,1,0,0,1
1741274306.5156684,1,0,0,1
1741274306.5176718,1,0,0,1
1741274306.5197878,1,0,0,1
1741274306.521684,1,0,0,1
1741274306.523654,1,0,0,1
1741274306.5256867,1,0,0,1
1741274306.527651,1,0,0,1
1741274306.5296683,1,0,0,1
1741274306.5316863,1,0,0,1
1741274306.533667,1,0,0,1
1741274306.535687,1,0,0,1
1741274306.5376804,1,0,0,1
1741274306.5396657,1,0,0,1
1741274306.5416827,1,0,0,1
1741274306.543687,1,0,0,1
1741274306.5456717,1,0,0,1
1741274306.5478716,1,0,0,1
1741274306.5496616,1,0,0,1
1741274306.5516627,1,0,0,1
1741274306.553665,1,0,0,1
1741274306.5556598,1,0,0,1
1741274306.5576742,1,0,0,1
1741274306.55967,1,0,0,1
1741274306.5616696,1,0,0,1
1741274306.5636663,1,0,0,1
1741274306.5657704,1,0,0,1
1741274306.5677338,1,0,0,1
1741274306.5696585,1,0,0,1
1741274306.5716662,1,0,0,1
1741274306.5737116,1,0,0,1
1741274306.575668,1,0,0,1
1741274306.5782423,1,0,0,1
1741274306.579722,1,0,0,1
1741274306.5816674,1,0,0,1
1741274306.5837052,1,0,0,1
1741274306.5856853,1,0,0,1
1741274306.5877037,1,0,0,1
1741274306.5896914,1,0,0,1
1741274306.5917575,1,0,0,1
1741274306.593722,1,0,0,1
1741274306.5957327,1,0,0,1
1741274306.597867,1,0,0,1
1741274306.599699,1,0,0,1
1741274306.601721,1,0,0,1
1741274306.6037247,1,0,0,1
1741274306.6056857,1,0,0,1
1741274306.607674,1,0,0,1
1741274306.6096592,1,0,0,1
1741274306.6117144,1,0,0,1
1741274306.613701,1,0,0,1
1741274306.615662,1,0,0,1
1741274306.6176608,1,0,0,1
1741274306.6196342,1,0,0,1
1741274306.6216547,1,0,0,1
1741274306.623634,1,0,0,1
1741274306.625668,1,0,0,1
1741274306.6276865,1,0,0,1
1741274306.629701,1,0,0,1
1741274306.6317227,1,0,0,1
1741274306.6338136,1,0,0,1
1741274306.635699,1,0,0,1
1741274306.6376886,1,0,0,1
1741274306.639716,1,0,0,1
1741274306.6416872,1,0,0,1
1741274306.6436975,1,0,0,1
1741274306.6457171,1,0,0,1
1741274306.6479092,1,0,0,1
1741274306.6498015,1,0,0,1
1741274306.6516616,1,0,0,1
1741274306.6536677,1,0,0,1
1741274306.6556764,1,0,0,1
1741274306.6578257,1,0,0,1
1741274306.6614115,1,0,0,1
1741274306.6617484,1,0,0,1
1741274306.66368,1,0,0,1
1741274306.6656775,1,0,0,1
1741274306.667791,1,0,0,1
1741274306.6698456,1,0,0,1
1741274306.671739,1,0,0,1
1741274306.673739,1,0,0,1
1741274306.6756933,1,0,0,1
1741274306.6776931,1,0,1,1
1741274306.6797612,1,0,1,1
1741274306.6816618,1,0,1,1
1741274306.683676,1,0,1,1
1741274306.6856878,1,0,1,1
1741274306.6878366,1,0,1,1
1741274306.689706,1,0,1,1
1741274306.6917212,1,1,1,1
1741274306.693698,1,1,1,1
1741274306.695703,1,1,1,1
1741274306.697747,1,1,1,1
1741274306.6996667,1,1,1,1
1741274306.7017236,1,1,1,1
1741274306.703671,1,1,1,1
1741274306.7056713,1,1,1,0
1741274306.7078853,1,1,1,0
1741274306.709737,1,1,1,0
1741274306.711706,0,1,1,0
1741274306.7137065,0,1,1,0
1741274306.7157218,0,1,1,0
1741274306.7178402,0,1,1,0
1741274306.72184,0,1,1,0
1741274306.7236776,0,1,1,0
1741274306.727397,0,1,1,0
1741274306.7276664,0,1,1,0
1741274306.7296894,0,1,1,0
1741274306.731676,0,1,1,0
1741274306.7336862,0,1,1,0
1741274306.7356613,0,1,1,0
1741274306.7376485,0,1,1,0
1741274306.7396972,0,1,1,0
1741274306.7416725,0,1,1,0
1741274306.743708,0,1,1,0
1741274306.7456737,0,1,1,0
1741274306.7476852,0,1,1,0
1741274306.749712,0,1,1,0
1741274306.7517328,0,1,1,0
1741274306.7536683,0,1,1,0
1741274306.7556891,0,1,1,0
1741274306.7576642,0,1,1,0
