timestamp,contact_1,contact_2,contact_3,contact_4
1742312694.8204706,17,52,45,16
1742312694.8224926,17,52,45,16
1742312694.8244872,17,52,44,16
1742312694.8264868,17,52,44,16
1742312694.8284795,17,52,42,16
1742312694.8304985,17,52,42,16
1742312694.8324838,17,52,42,16
1742312694.834487,17,52,42,16
1742312694.8364682,17,52,41,16
1742312694.8384717,17,52,41,16
1742312694.8404768,17,53,40,16
1742312694.8424878,17,53,40,16
1742312694.8448002,17,53,40,16
1742312694.8467982,17,53,40,16
1742312694.8485055,17,53,40,16
1742312694.8505266,17,53,40,16
1742312694.8525457,17,53,40,16
1742312694.8544958,17,53,40,16
1742312694.8564818,17,53,40,16
1742312694.8584838,17,54,41,16
1742312694.8604789,17,54,41,16
1742312694.8624852,17,54,41,16
1742312694.8644776,17,54,41,16
1742312694.8664858,17,54,42,16
1742312694.868477,17,54,42,16
1742312694.870487,17,56,42,16
1742312694.872482,17,56,42,16
1742312694.8744817,17,56,42,16
1742312694.8765843,17,56,44,16
1742312694.878488,17,56,44,16
1742312694.8804913,17,56,44,16
1742312694.882494,17,56,44,16
1742312694.8845017,17,57,45,16
1742312694.8864934,17,57,45,16
1742312694.8884757,17,58,45,16
1742312694.8904743,17,58,45,16
1742312694.8925118,17,58,45,16
1742312694.8944898,17,58,45,16
1742312694.8964903,17,60,46,16
1742312694.8984933,17,60,46,16
1742312694.9004865,17,60,48,16
1742312694.9025016,17,60,48,16
1742312694.9044743,17,60,48,16
1742312694.9065309,17,60,48,16
1742312694.9085395,17,58,49,16
1742312694.9105067,17,58,49,16
1742312694.9125137,17,59,50,16
1742312694.9145613,17,59,50,16
1742312694.9165328,17,59,50,16
1742312694.9185324,17,58,50,16
1742312694.9205158,17,58,52,16
1742312694.9225056,17,58,52,16
1742312694.924532,17,58,52,16
1742312694.9265425,17,58,52,16
1742312694.9284947,17,58,52,16
1742312694.9305143,17,59,52,16
1742312694.9325042,17,59,52,16
1742312694.9345052,17,59,52,16
1742312694.9365022,17,60,50,16
1742312694.9385328,17,60,50,16
1742312694.9405522,17,60,50,16
1742312694.9425395,17,60,49,16
1742312694.9445312,17,60,49,16
1742312694.946534,17,60,49,41
1742312694.9485064,17,60,48,41
1742312694.9505131,17,60,48,41
1742312694.9525206,17,60,48,64
1742312694.9544985,17,60,48,64
1742312694.9576185,17,60,45,60
1742312694.9585066,17,60,45,60
1742312694.960512,18,57,45,60
1742312694.9625294,18,57,40,60
1742312694.964702,18,57,40,46
1742312694.9665394,18,57,40,46
1742312694.9685385,42,44,26,34
1742312694.970536,42,44,26,34
1742312694.9725466,72,23,26,34
1742312694.9745173,72,23,19,31
1742312694.9765143,72,23,19,31
1742312694.978518,72,17,19,31
1742312694.9805067,69,17,18,30
1742312694.9825234,69,17,18,30
1742312694.984514,55,17,18,30
1742312694.9865124,55,17,18,35
1742312694.9885545,55,17,18,35
1742312694.9905097,49,16,18,35
1742312694.992486,49,16,18,50
1742312694.9944954,49,16,18,50
1742312694.9964862,44,16,18,50
1742312694.9985623,44,16,18,50
1742312695.0005527,44,16,18,50
1742312695.0025198,41,16,18,56
1742312695.004561,41,16,18,54
1742312695.006528,41,16,18,54
1742312695.0085537,38,16,18,54
1742312695.0105064,38,16,18,58
1742312695.0124922,38,16,18,58
1742312695.0145204,36,16,18,58
1742312695.0165684,36,16,18,60
1742312695.0185144,36,16,18,60
1742312695.0205207,38,17,18,60
1742312695.022523,38,17,18,61
1742312695.0245247,38,17,18,61
1742312695.0265121,40,17,18,61
1742312695.0285113,40,16,18,61
1742312695.0305223,40,16,18,61
1742312695.03251,42,17,18,61
1742312695.034502,42,17,18,61
1742312695.0365102,42,17,18,61
1742312695.038515,46,17,18,61
1742312695.0405028,46,17,18,60
1742312695.0425165,46,17,18,60
1742312695.0445147,50,17,18,60
1742312695.0465295,50,17,18,58
1742312695.0485497,50,17,18,58
1742312695.0505133,50,17,18,58
1742312695.0524979,53,17,18,58
1742312695.0554209,56,17,18,58
1742312695.0565586,56,17,18,58
1742312695.0584996,56,17,18,57
1742312695.0605886,56,17,18,57
1742312695.0625951,56,17,18,57
1742312695.0645287,56,17,18,57
1742312695.0665662,56,17,18,57
1742312695.0685322,56,17,18,57
1742312695.070552,56,17,18,57
1742312695.072574,56,17,18,57
1742312695.0745366,54,17,18,56
1742312695.0765288,54,17,18,56
1742312695.078511,54,17,18,56
1742312695.0805135,53,17,18,56
1742312695.0825295,53,17,18,56
1742312695.0845308,53,17,18,56
1742312695.0865402,51,17,18,56
1742312695.0951793,50,17,18,54
1742312695.0965257,50,17,18,54
1742312695.0985374,49,17,18,54
1742312695.1005123,49,17,18,54
1742312695.1025712,49,17,18,54
1742312695.1045108,48,17,18,53
1742312695.1065323,48,17,18,53
1742312695.1085098,48,17,18,53
1742312695.1105154,47,17,18,53
1742312695.1125233,47,17,18,53
1742312695.1145258,47,17,18,53
1742312695.116536,47,17,18,53
1742312695.118529,47,17,18,53
1742312695.120872,47,17,18,53
1742312695.1225407,47,17,18,53
1742312695.1245656,47,17,18,53
1742312695.126556,47,17,18,53
1742312695.1285346,47,17,18,52
1742312695.1305454,47,17,18,52
1742312695.132534,47,17,18,52
1742312695.1345687,48,17,18,52
1742312695.1365294,48,17,18,52
1742312695.138492,48,17,18,52
1742312695.1405218,48,17,18,52
1742312695.1425362,48,17,18,53
1742312695.1445348,48,17,18,53
1742312695.1473653,49,17,18,53
1742312695.149009,49,17,18,53
1742312695.1505027,49,17,18,53
1742312695.152471,49,17,18,53
1742312695.1544738,49,17,18,53
1742312695.1564667,49,17,18,53
1742312695.1584823,50,17,18,53
1742312695.1604981,50,17,18,54
1742312695.1624908,50,17,18,54
1742312695.1644886,50,17,18,54
1742312695.1665418,50,17,18,54
